two people in hats are standing on rocky terrain , with their arms around each other .,8
men are standing in front of a snow-capped mountain .,2
men pose on a rocky area in front of a snowy mountain .,2
men posing for a piece in front of snowcapped mountains .,9
two girls are carrying several stuffed toy animals .,7
girls stand on a walkway holding several stuffed animals .,8
little girls are standing with bunch of stuffed animals on a white stone path .,9
little girls on a stone path holding stuffed animals .,8
small girls are holding stuffed animals .,2
boy wearing black shorts is jumping into the ocean .,7
child in swimming trunks jumping into the ocean .,7
child jumps over ocean waves at a beach .,7
child wearing blue and white shorts is jumping in the surf .,9
little boy in black shorts is jumping in the water at the beach .,2
dog is jumping to play in the water,2
white dog is jumping up at a jet of water .,2
white dog jumping in green grass by a brickwall and a stream of water,2
white dog jumps from the grass into water from a hose .,8
white dog jumps on the green grass next to a brick building .,2
little red-haired boy runs down a grassy hill followed behind by two girls .,0
children run through the tall green grass .,7
children are running down a grassy hill .,2
children running down a grassy hillside .,8
children running downhill,2
brown dog chases a tattered ball around the yard .,8
brown dog is chasing a tattered soccer ball across a low cut field .,7
brown dog playing with a white soccer ball in the grass .,2
dog chasing a ball .,2
tan dog is chasing a ball .,2
curly-haired boy jumps up on a bed .,2
little boy jumping on the bed,2
little boy with brown curly hair , wearing a red shirt , is jumping on a white bed .,8
young boy in a red shirt jumps on a bed .,2
young boy in the red and blue outfit is poised in midair .,9
girl in a pink shirt on a carnival ride with a huge stuffed animal .,2
girl sits on a ride with a stuffed animal next to her above a carnival .,0
little girl and her stuffed monkey seated on a ride above the fairgrounds .,0
little girl sits on a Farris wheel seat next to a giant stuffed animal .,8
and large stuffed animal riding an amuseument ride over a fair .,2
couple is standing against a railing looking at a beautiful lake and sunset .,8
couple takes in the view at the water at dusk .,7
couple is standing by the railing overlooking the water .,9
people stand against the railing above the water and watch the sunset .,9
people stand close together looking at a river from behind a fence .,0
group of teenagers near Simpsons characters .,8
group of teenagers standing outside of a convienance store .,0
young people with cold drinks stand on the sidewalk in front of cartoon cutouts of the Simpsons also holding cold drinks .,0
people stand outside a fast food joint with their drinks .,0
teenagers drink Slurpees outside a convienience store .,2
girl is on the sidewalk looking at a white van in the street .,8
woman in white is pointed at by a sign on the road saying look right .,8
woman standing in front of the words " Look Right " painted on a street .,8
little girl in a white dress stands by a street with white words written on it .,0
words " Look Right " with an arrow painted on a city street , with a female in the foreground .,0
group of people are getting fountain drinks at a convenience store .,7
get their slushies .,2
adults are filling their cups and a drink machine .,9
boys in front of a soda machine .,2
guys getting a drink at a store counter .,9
baby girl has the contents of a red pot all over her face .,8
baby girl holding a red plastic box in one hand and eating from it with the other , some of it on her face .,0
little girl in a highchair has food all over her lower face and her finger in her mouth .,0
toddler with pudding all over her face and hands from eating with her fingers .,0
little girl is in her high chair eating jello .,0
German Shepherd chases another with a stick in his mouth .,7
German Shepherd dog following another German Shepherd who has a stick in its mouth .,0
German shepherd dog is running behind another German shepherd dog that is carrying a stick in its mouth .,0
German shepherd dogs are running with an object in one 's mouth .,2
German shepherds playing with a stick .,2
bull stands in a field , next to a red car .,2
red car is parked next to a black bull in a grassy field .,2
red car parked next to a cow in a field .,2
black animal is as large as small red car,9
is a small red car with a black bull standing beside it in the middle of a field .,9
group of young blond children , one carrying a rifle , poses in front of a house .,0
children are standing in front of a wooden hut .,2
kids posing for a picture one is holding a gun,9
brothers and one sister posing for a picture , smiling .,9
are five kids standing next to each other , and the one in the red has a gun .,0
couple hold each other , standing on a ferry , looking out at a ferry .,0
couple standing on the deck of a boat watching the water .,9
man embraces a woman as they look over the railing out over the water at a ship .,0
overlooking a metal rail with water and a boat int he background .,0
couple is together looking at the large ship in the ocean .,8
girl is blowing a huge bubble .,2
young girl wearing glasses and an orange t-shirt blows a large clear bubble .,0
in red shirt blowing a bubble,2
girl wearing the orange shirt and glasses is blowing a huge bubble .,2
young girl blows a huge bubble .,2
boy plays in a pool with an inflatable toy .,2
boy swimming in a pool .,2
child on a pink raft in a pool .,2
small boy swims with a pink floatation device in a swimming pool .,8
playing on a pink raft in a pool .,2
little boy covering his mouth is sitting between a covering his eyes and another boy covering his ears .,0
boy do " Hear no evil , see no evil , speak no evil . ",0
boys sit down and make gestures with their hands .,2
little boys sit together making faces .,7
young boys playing hear no evil , speak no evil , see no evil,0
child is waiting on the beach holding a boogie board .,7
girl looks out into the ocean as she stands on the sand with her yellow boogie board .,0
young girl holding a boogie board at the beach,7
young girl standing on the beach with her body board looks out on the ocean .,7
young woman holding a surfboard contemplates the ocean .,8
climber is sitting on the rock overlooking the ocean whilst another climber is on her way up .,0
people are on a rock overlooking the ocean,7
people climb a rock overhanging water .,2
people climb rocks over some water .,2
people rock climbing near water .,2
black man with facial hair wears a navy hat and blue jacket in front of a white background .,8
man in blue cap and jacket looks frustrated .,8
man wearing a backwards baseball cap .,8
man wearing a blue baseball cap is gazing into the distance .,8
